Unnamed: 0,Car,Review,Polarity_score,Sentiment
978,Mahindra Scorpio,Mahindra XUV 700 is the best premium car. This car has the best feature in this segment and I already use this car for my family. It has a five-star rating for its safety and this car is made for the family. I love Mahindra company for providing the best features and comfort in this car and this is the best SUV.,4.9025,Strongly Positive
979,Mahindra Scorpio,"This is a very safest and most beautiful car. The sunroof is so big, I love this car this drive is very smooth.",4.564500000000001,Strongly Positive
980,Mahindra Scorpio,The new Mahindra xuv700 is just an amazing car introduced by Mahindra. Equipped with just jaw-dropping features. With top of the line features the drive quality and the comfort are just amazing. The car has a very good road presence. I would recommend it to buy it. It is great value for money.,4.861,Strongly Positive
981,Mahindra Scorpio,It's a huge car with a big engine. This is the safest car in India. The Mahindra XUV700 clutch is very comfortable. The best thing which I liked is that even after the 7 seats are raised the boot space is 200 litre and needs to improve 3rd row.,4.7844999999999995,Strongly Positive
982,Mahindra Scorpio,Mahindra XUV 700 design is very awesome and the car is very comfortable. value of money car.,4.4624999999999995,Strongly Positive
983,Mahindra Scorpio,"Great Car, nice suspension, number of features. Drove 2000 km till now no issues. The display went off once for a moment. Rest is ok Its headlights will make you happy during night driving.",4.4895000000000005,Strongly Positive
984,Mahindra Scorpio,This is a very styled SUV car with good comfort. Its mileage is also good.,4.037,Strongly Positive
985,Mahindra Scorpio,"It's a very nice car. Mahindra xuv700 amazing looking, performance, safety, mileage. It is a good car in this price range.",4.5584999999999996,Strongly Positive
986,Mahindra Scorpio,"Best features among its segment. Fantastic look, safety, comfortable, excellent interior, and mileage are better than its rivals. Pickup amazing.",4.879,Strongly Positive
987,Mahindra Scorpio,"XUV 700 is the best car in this price range, this car looks very cool and comfort wise it is so is nice to go through the features there are a lot of impressive features. And going through the drive comfort the engine is super and very smooth. Now finally safety is 5-star safety the body of the car is very tough to break.",4.913,Strongly Positive
988,Mahindra Scorpio,"Very good car with features loaded and fully automatic, It has very good mileage and it has a sunroof that is also good. Best car in the price range.  ",4.6485,Strongly Positive
989,Mahindra Scorpio,"Awesome performance and good condition vehicle and very safe car in XUV series, ac is very smooth. Overall it's an amazing car.",4.662,Strongly Positive
990,Mahindra Scorpio,"The Mahindra XUV 700 is an amazing car that is one of the best in its price segment. Even though its mileage is decent, the power we can get at this price is amazing along with the stylish looks it offers.",4.5765,Strongly Positive
991,Mahindra Scorpio,"Best car I have ever seen till now with all the luxurious features to compete with luxury cars which is a good idea. I love the design and all the safety measures taken in this car. I hope that this car will reach the highest rank to compete with all of the other cars. Love from me and from my family Mahindra Team . 
 
",4.847,Strongly Positive
992,Mahindra Scorpio,Best of best in budget and super automatically drive. And the feeling of control and comfort is awesome.,4.8285,Strongly Positive
993,Mahindra Scorpio,"Awesome car. Bought the top model with great features 5-star NCAP rating, best interior design. Good for Indian road, great looking, luxurious car. Low maintenance cost.",4.8215,Strongly Positive
994,Mahindra Scorpio,Mahindra XUV700 is one of the most elegant and luxurious cars in its segment. The maintenance is pretty standard and affordable.,3.8225,Positive
995,Mahindra Scorpio,"All in one, the best SUV to buy for smooth performance, luxury look and comfort. Also, the features are amazing. ",4.4425,Strongly Positive
996,Mahindra Scorpio,"BEST CAR FOR A FAMILY REQUIREMENTS, STYLISH, AWESOME PERFORMANCE, LOVE TO OWN IT, BEST 7 SEATER SUV IN MARKET. ",4.7825,Strongly Positive
997,Mahindra Scorpio,I love Mahindra XUV 700 this is soo cool. The look is awesome and I think it has unlimited features. I say only one thing this is the best SUV. ,4.7065,Strongly Positive
998,Mahindra Scorpio,Have all the class exceeding features and looks with smart safety too. Have a great road presence and feels like a king on the road.,4.511,Strongly Positive
999,Mahindra Bolero,"Mahindra's update to its most loved model of XUV 700 with new features, logo, and facelift exterior as well interior did a job well commendable. XUV700 is a deal offer for anyone considering buying it. Yes, it is a bit expensive but worth driving and buying for me.",3.9215,Positive
1000,Mahindra Bolero,The all-new Mahindra XUV700 is the best XUV ever made by Mahindra. It is giving cutthroat competition to every rival in the same segment. The best and defining feature is the new logo and the amazing space it is offering which is a blessing model for Mahindra as well.,4.8165000000000004,Strongly Positive
1001,Mahindra Bolero,"XUV700 is what brings Mahindra back into the game, and boy, is there a lot to speak about. Let's start with the available drivetrains. The first one is a 2.0-liter gasoline turbocharged engine with 380 Nm and 197 BHP. Both a 6-speed manual and 6-speed automatic transmission are available. In the MX (basic) variant, a 2.2-liter turbocharged diesel e...",0.0,Neutral
1002,Mahindra Bolero,"As of now value for money SUV. Amazing and smooth drive. It is the best built quality, Amazing features but the waiting period should be decreased as nobody likes to wait for long 7-8 months to get their car.",4.4785,Strongly Positive
1003,Mahindra Bolero,"The XUV500 accomplished many things well, which is why the vehicle was an unqualified success. Consider the XUV700 as a significantly better XUV500 with the same basic design but updated for future needs. On the basis of first impressions and the incredible entry price, Mahindra appears to have a winner on its hands. The XUV700 is available with a ...",4.6195,Strongly Positive
1004,Mahindra Bolero,"The XUV700 AX7 L AWD is excellent, and its performance is exceptionally brilliant. I love to drive this impeccable vehicle. The pickup is simply best. It is very comfortable and the driving modes are fluently nice. This vehicle is good for long drives with family and friends. City driving is equally comfortable as its design really helps ...",4.9425,Strongly Positive
1005,Mahindra Bolero,"This car is a very stylish and modern car. This car gives me great performance with features and safety. It has good space and a comfortable car. This car ADAS is very good, and its speakers are also good with good mileage on highways.",4.837,Strongly Positive
1006,Mahindra Bolero,That is a beautiful car and its outstanding performance feels luxurious.  All features are very good with great power.,4.7365,Strongly Positive
